vin_1_10,county,state,model_year,make,ev_type,electric_range
3FA6P0SU7D,LEWIS,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PUXD,ISLAND,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU7D,KING,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU2D,CLARK,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU5D,KING,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU5D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU6D,CLARK,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU8D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU5D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU2D,FRANKLIN,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU8D,CLALLAM,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU4D,ISLAND,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU9D,CLALLAM,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SUXD,ADAMS,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CUXD,CLALLAM,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU9D,KING,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU1D,KING,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0PU0D,KING,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU3D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU8D,COWLITZ,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU1D,CLARK,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU7D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU0D,CLARK,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU3D,BENTON,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
3FA6P0SU4D,CLALLAM,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1FADP5CU6D,CHELAN,WA,2013,FORD,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),19
1G1RB6E4XD,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E43D,PIERCE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E4XD,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E45D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E48D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E42D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E40D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E44D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E43D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E47D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E45D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E41D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E45D,DOUGLAS,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E46D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E45D,ISLAND,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E47D,KITSAP,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E44D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E44D,FRANKLIN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E40D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E43D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E42D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E42D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E46D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E43D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E47D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E42D,PIERCE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E42D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E49D,PIERCE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E49D,FRANKLIN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E41D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E48D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E42D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E46D,SPOKANE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E48D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E44D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E49D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E46D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E44D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E43D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E40D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E45D,CHELAN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E4XD,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E47D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E46D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E43D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E42D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E48D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E46D,COWLITZ,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E46D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E4XD,CHELAN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E44D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E44D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E41D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E47D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E49D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E4XD,PIERCE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E41D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E40D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E49D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E49D,BENTON,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E48D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RF6E40D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E47D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E4XD,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E40D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RE6E41D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RC6E43D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E43D,CHELAN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E4XD,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E41D,PIERCE,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E45D,CHELAN,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E47D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RH6E49D,CLARK,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RD6E48D,DOUGLAS,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E42D,KING,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RB6E40D,KITSAP,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RA6E41D,CLALLAM,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
1G1RG6E45D,DOUGLAS,WA,2013,CHEVROLET,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),38
WMEEJ9AA3D,THURSTON,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AAXD,WHITMAN,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA4D,PIERCE,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA7D,CLARK,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA6D,KING,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA5D,PIERCE,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA2D,CLARK,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA0D,KING,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
WMEEJ9AA9D,KING,WA,2013,SMART,BATTERY ELECTRIC VEHICLE (BEV),68
1N4AZ0CP5D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP9D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CPXD,CHELAN,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP6D,ASOTIN,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP7D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP0D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP8D,ASOTIN,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP2D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP4D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP3D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1N4AZ0CP1D,BENTON,WA,2013,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),75
1FADP3R40D,CLALLAM,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R47D,JEFFERSON,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R45D,KING,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R41D,KING,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R43D,KING,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R49D,CLARK,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R4XD,CLARK,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R42D,SNOHOMISH,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R44D,KING,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R46D,KING,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
1FADP3R48D,CLARK,WA,2013,FORD,BATTERY ELECTRIC VEHICLE (BEV),76
3C3CFFGE7D,CLARK,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE8D,JEFFERSON,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE4D,KING,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE9D,FRANKLIN,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE1D,CLARK,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE3D,KING,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE2D,KING,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE5D,ISLAND,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE0D,CLARK,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGE6D,GRAYS HARBOR,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
3C3CFFGEXD,CLARK,WA,2013,FIAT,BATTERY ELECTRIC VEHICLE (BEV),87
2T3YL4DV1D,GRAYS HARBOR,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV9D,KING,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV2D,KING,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV7D,KING,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV0D,KING,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV3D,ISLAND,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV8D,JEFFERSON,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
2T3YL4DV5D,KING,WA,2013,TOYOTA,BATTERY ELECTRIC VEHICLE (BEV),103
5YJSA1AG0D,KITSAP,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DPXD,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP8D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP5D,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP3D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN5D,COWLITZ,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP4D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG7D,CLALLAM,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP1D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP2D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP6D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN2D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC5D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG5D,ISLAND,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG6D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG3D,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC7D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP4D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG5D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP0D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN8D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN4D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN3D,ISLAND,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG8D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG6D,ISLAND,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CNXD,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG4D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN5D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG8D,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG4D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN7D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC6D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC8D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN0D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG9D,SKAGIT,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN6D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1BG9D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN7D,CLALLAM,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG6D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1BC1D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG8D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN0D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN8D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN1D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG3D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN6D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG9D,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC1D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP8D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP5D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN4D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG4D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC0D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN3D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP1D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG0D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1BG2D,SNOHOMISH,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG0D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP3D,CHELAN,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP9D,BENTON,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG5D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1ACXD,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1BG7D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC3D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP6D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG7D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC9D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN2D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CPXD,ISLAND,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG3D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AGXD,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP0D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AC2D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DNXD,DOUGLAS,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG2D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN9D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DN1D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG1D,GRANT,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1AG9D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP9D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CN9D,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG1D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CG2D,CLALLAM,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DG1D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CGXD,CLARK,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP7D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1DP7D,KING,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
5YJSA1CP2D,CLALLAM,WA,2013,TESLA,BATTERY ELECTRIC VEHICLE (BEV),208
JTDKN3DP7E,BENTON,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
JTDKN3DP5E,CHELAN,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
JTDKN3DP9E,CLARK,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
JTDKN3DP0E,BENTON,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
JTDKN3DP2E,KING,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
JTDKN3DP1E,CLARK,WA,2014,TOYOTA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),6
